id,addr
2469,"4200 Thomas Lake Harris Drive, Santa Rosa"
2470,"2000 Waltzer Road, Santa Rosa"
2471,"3300 Juniper Avenue, Santa Rosa"
2476,"0 Ragsdale Court, Salinas"
2477,"1300 Primavera Street, Salinas"
2478,"San Carlos Street, Golden Rectangle, Carmel-by-the-Sea"
2479,"200 Bonifacio Place, Monterey"
2480,"2100 Canyon Lakes Drive, San Ramon"
2482,"800 Palisade Drive, Martinez"
2483,"100 Burns Court, Pleasant Hill"
2484,"1300 Sumac Circle, Concord"
2485,"0 Jolie Lane, Walnut Creek"
2486,"Diablo Trail, Walnut Creek"
2487,"5400 Amend Road, El Sobrante Hills, Richmond"
2488,"200 Azucar Avenue, Edenvale, San Jose"
2489,"300 Marylinn Drive, Milpitas"
2490,"22600 Alcalde Road, Cupertino"
2492,"North Walker Slough Levee Road, Seaport, Stockton"
2493,"2400 West Benjamin Holt Drive, Lakeview, Stockton"
2495,"100 Shrader Street, San Francisco"
2496,"100 Diamond Street, The Castro, San Francisco"
2497,"600 Tompkins Avenue, Bernal Heights, San Francisco"
2498,"700 Rolph Street, Crocker-Amazon, San Francisco"
2499,"400 Faxon Avenue, Ingleside, San Francisco"
2500,"1900 East Sikorsky Street, Stockton"
2501,"700 Spreckels Avenue, Manteca"
2502,"Old Guadalupe Trail, Daly City"
2503,"3700 Callan Boulevard, Westborough, South San Francisco"
2504,"5900 Cabrillo Highway, Pacifica"
2505,"1000 Commodore Drive, San Bruno"
2506,"0 Maryal Drive, Salinas"
2507,"1900 Ord Grove Avenue, Seaside"
2510,"400 Nevada Avenue, Baywood - Aragon, San Mateo"
2511,"100 Alberta Avenue, San Carlos"
2512,"300 Genoa Drive, Redwood Shores, Redwood City"
2513,"300 O' Connor Street, The Willows, Menlo Park"
2514,"4500 Thornhaven Way, Edenvale, San Jose"
2515,"6000 Chesbro Avenue, Edenvale, San Jose"
2516,"1800 Barrett Avenue, Morgan Hill"
2519,"3700 35th Avenue, Redwood Heights, Oakland"
2520,"3200 Shawn Way, Hayward"
2521,"1500 Marietta Drive, South San Jose, San Jose"
2522,"2900 Stevens Lane, East San Jose, San Jose"
2523,"3300 Rocky Mountain Drive, Alum Rock, San Jose"
2524,"100 South Cragmont Avenue, Alum Rock, San Jose"
2525,"1200 Elko Drive, Sunnyvale"
2526,"3500 North 1st Street, North San Jose, San Jose"
2527,"Harvey Bear Trail, San Martin"
2528,"10800 Love Creek Road, Ben Lomond"
2529,"200 Poplar Street, Aptos"
2530,"3200 Blandon Road, Oak Knoll Golf Links, Oakland"
2531,"Calaveras Ridge Regional Trail, Dublin"
2532,"100 Dana Highlands Court, Danville"
2533,"5500 Forbes Drive, Newark"
2534,"600 Shaver Court, Prewett Ranch, Brentwood"
2535,"3300 Walton Way, West San Jose, San Jose"
2536,"200 Alvarado Avenue, North Los Altos, Los Altos"
2537,"600 Catalina Circle, Vallejo"
2538,"2500 Cordelia Road, Fairfield"
2539,"2400 Edwards Avenue, El Cerrito"
2540,"400 Duperu Drive, Crockett"
2541,"4400 Tolenas Road, Fairfield"
2542,"200 Madrone Street, Vacaville"
2543,"100 Hahn Way, Cotati"
2544,"4400 Culebra Avenue, Santa Rosa"
2545,"1400 Range Avenue, Santa Rosa"
2546,"1400 Woody Creek Lane, Windsor"
2548,"1300 Del Vale Avenue, Modesto"
2549,"500 14th Street, Downtown Modesto, Modesto"
2553,"700 Rowland Boulevard, Novato"
2554,"0 Oliver Lane, Mill Valley"
2557,"1900 San Juan Road, Aromas"
2562,"400 Crazy Horse Canyon Road, Prunedale"
2563,"Via Quintana, Carmel-by-the-Sea"
2564,"14200 Shaffi Lane, Castroville"
2565,"4000 Hagen Road, Napa"
2568,"Lincoln Highway, Central Sacramento, Sacramento"
2569,"4200 35th Street, Southeastern Sacramento, Sacramento"
2571,"3200 Port Pacific Lane, Elk Grove"
2573,"44000 County Road 28H, Woodland"
2574,"1600 Tamarack Lane, Central Davis, Davis"
2582,"1200 Manzanita Drive, Millbrae"
2583,"10900 Gold Center Drive, Rancho Cordova"
2586,"200 Richardson Road, Hollister"
2588,"300 Gardenia Circle, Fairfield"
2589,"6500 Rogers Lane, Vacaville"
2590,"400 Hopper Street, Petaluma"
2591,"26100 Clover Road, Hayward Highland, Hayward"
2592,"40100 Leslie Street, Central District, Fremont"
2593,"5500 Stoneridge Mall Road, Pleasanton"
2594,"1900 Lundy Avenue, North San Jose, San Jose"
2595,"1800 Shamrock Avenue, Santa Clara"
2596,"15400 Vía Caballero, Monte Sereno"
2597,"3000 Telegraph Avenue, Pill Hill, Oakland"
2599,"5900 40th Street, Sacramento"
2601,"800 Cole Street, Ashbury Heights, San Francisco"
2603,"11200 Kerrigan Drive, Chabot Park, Oakland"
2605,"0 Cable Roadway, Sausalito"
2606,"2100 Beach Street, Marina District, San Francisco"
2607,"100 Campus Drive, Stanford"
2608,"3000 Heidorn Ranch Road, Antioch"
2611,"2000 Evergreen Avenue, Assumption Parish, San Leandro"
2612,"4500 Utah Drive, May Valley, Richmond"
2613,"1700 Eisenhower Street, Shoreview, San Mateo"
2614,"100 West Portal Avenue, West of Twin Peaks, San Francisco"
2616,"0 Donna Way, Sequoyah, Oakland"
2618,"1800 Ganges Avenue, El Cerrito"
2619,"Dwight Road, Elk Grove"
2620,"2200 McGee Avenue, Central Berkeley, Berkeley"
2621,"4000 Rose Avenue, Oakley"
2622,"300 Langton Street, South of Market, San Francisco"
2623,"1600 Claycord Avenue, Concord"
2624,"1300 16th Avenue, Inner Sunset, San Francisco"
2625,"400 Alpha Street, Visitacion Valley, San Francisco"
2627,"300 Towt Street, Salinas"
2628,"36700 Mulberry Street, Newark"
2629,"Cochrane Street, Bayview, San Francisco"
2631,"400 Ginkgo Court, South San Jose, San Jose"
2632,"700 Campbell Village Court, West Oakland, Oakland"
2633,"2600 79th Avenue, Eastmont, Oakland"
2634,"Dwight D. Eisenhower Highway, Albany"
2635,"2300 Industrial Parkway West, Hayward"
2636,"1300 San Anselmo Avenue, San Anselmo"
2639,"1100 Blythe Street, Foster City"
2640,"0 Regency Circle, Salinas"
2643,"1300 Egbert Avenue, Bayview, San Francisco"
2645,"700 West Magnolia Street, Civic Center, Stockton"
2646,"7800 Arthur Street, Arroyo Viejo, Oakland"
2647,"900 B Street, Hayward"
2648,"2300 Lemontree Way, Antioch"
2650,"400 Palm Avenue, Millbrae"
2652,"2500 Glen Dundee Way, East San Jose, San Jose"
2653,"Indian Springs Drive, South San Jose, San Jose"
2654,"Robert Dollar Drive, San Rafael"
2655,"3100 Flower Circle, Marina"
2656,"7500 Hollanderry Place, Cupertino"
2658,"400 Mariposa Avenue, Shoreline West, Mountain View"
2659,"700 Volz Lane, Santa Cruz"
2660,"0 Burgess Court, Sausalito"
2662,"200 Hillcrest Avenue, Marina"
2665,"39600 Trinity Way, Sundale, Fremont"
2666,"700 McClarren Road, Southwood Homes, Brentwood"
2669,"2600 Yorkshire Drive, Antioch"
2670,"500 North Jackson Avenue, East San Jose, San Jose"
2671,"4700 Shannondale Drive, Antioch"
2672,"100 Greenwich Circle, Vacaville"
2673,"100 Rutledge Street, Bernal Heights, San Francisco"
2675,"200 Sandpiper Court, Foster City"
2676,"3000 Silver Estates, East San Jose, San Jose"
2677,"1600 Fallbrook Avenue, Castro, San Jose"
2678,"1800 Dutton Avenue, Southwest Santa Rosa, Santa Rosa"
2682,"Middle Burdell Fire Road, Novato"
2686,"8100 Merion Drive, Newark"
2687,"3900 Seven Trees Boulevard, South San Jose, San Jose"
2688,"3800 Valley Vista Road, Walnut Creek"
2689,"1000 Hayes Street, Fairfield"
2691,"800 Hacienda Way, Millbrae"
2694,"1900 Buchanan Street, Western Addition, San Francisco"
2695,"2200 Rivera Street, Sunset District, San Francisco"
2697,"200 F Street, Centennial, Redwood City"
2700,"300 Ponderosa Road, Avalon, South San Francisco"
2701,"6300 Little Uvas Road, Morgan Hill"
2702,"7500 Bernice Avenue, Rohnert Park"
2703,"100 South Washington Street, Downtown Modesto, Modesto"
2706,"10000 Bobbell Drive, Elk Grove"
2708,"200 Westview Drive, Sunshine Gardens, South San Francisco"
2709,"1200 Halyard Drive, West Sacramento"
